原始数据（规则筛选或信息抽取）：训练集有数据3000条，验证集有数据334条。
原始数据（规则筛选或信息抽取）：训练集有数据1199条，验证集有数据134条。
规则：训练集有数据574条，验证集有数据64条。
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/scipy/__init__.py:132: UserWarning: A NumPy version >=1.21.6 and <1.28.0 is required for this version of SciPy (detected version 1.21.5)
  warnings.warn(f"A NumPy version >={np_minversion} and <{np_maxversion}"
Building prefix dict from /home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/synonyms/data/vocab.txt ...
Loading model from cache /tmp/jieba.u2936b6aa2669ea7ea53bb471c04c76db.cache
Loading model cost 0.834 seconds.
Prefix dict has been built successfully.
Simbert不能正常使用，除非你安装：bert4keras、tensorflow ，为了安装快捷，没有默认安装.... No module named 'bert4keras'
smart_open library not found; falling back to local-filesystem-only

 Synonyms: v3.18.0, Project home: https://github.com/chatopera/Synonyms/

 Project Sponsored by Chatopera

  deliver your chatbots with Chatopera Cloud Services --> https://bot.chatopera.com

>> Synonyms load wordseg dict [/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/synonyms/data/vocab.txt] ... 
>> Synonyms on loading stopwords [/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/synonyms/data/stopwords.txt] ...
>> Synonyms on loading vectors [/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/synonyms/data/words.vector.gz] ...
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/scipy/__init__.py:132: UserWarning: A NumPy version >=1.21.6 and <1.28.0 is required for this version of SciPy (detected version 1.21.5)
  warnings.warn(f"A NumPy version >={np_minversion} and <{np_maxversion}"
Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['pos_transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'sop.cls.bias', 'cls.predictions.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.decoder.bias', 'pos_head.bias', 'pos_transform.dense.bias', 'cls.predictions.decoder.weight', 'cls.predictions.transform.dense.weight', 'pos_head.weight', 'sop.cls.weight', 'cls.predictions.transform.LayerNorm.weight', 'pos_transform.dense.weight', 'pos_transform.LayerNorm.bias']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'loss': 0.6662, 'learning_rate': 4.995155977523736e-05, 'epoch': 0.02}
{'loss': 0.0329, 'learning_rate': 2.0354582445262548e-05, 'epoch': 11.86}
{'loss': 0.0343, 'learning_rate': 2.0306142220499905e-05, 'epoch': 11.88}
{'loss': 0.0236, 'learning_rate': 2.025770199573726e-05, 'epoch': 11.9}
{'loss': 0.0309, 'learning_rate': 2.020926177097462e-05, 'epoch': 11.92}
{'loss': 0.0326, 'learning_rate': 2.0160821546211974e-05, 'epoch': 11.94}
{'loss': 0.0309, 'learning_rate': 2.0112381321449334e-05, 'epoch': 11.96}
{'loss': 0.0293, 'learning_rate': 2.0063941096686688e-05, 'epoch': 11.97}
{'loss': 0.03, 'learning_rate': 2.001550087192405e-05, 'epoch': 11.99}
{'eval_loss': 0.04406245797872543, 'eval_runtime': 4.5505, 'eval_samples_per_second': 140.206, 'eval_steps_per_second': 17.581, 'epoch': 12.0}
{'loss': 0.0306, 'learning_rate': 1.9967060647161403e-05, 'epoch': 12.01}
{'loss': 0.023, 'learning_rate': 1.9918620422398764e-05, 'epoch': 12.03}
{'loss': 0.0342, 'learning_rate': 1.9870180197636117e-05, 'epoch': 12.05}
{'loss': 0.0215, 'learning_rate': 1.9821739972873475e-05, 'epoch': 12.07}
{'loss': 0.0354, 'learning_rate': 1.9773299748110832e-05, 'epoch': 12.09}
{'loss': 0.0263, 'learning_rate': 1.972485952334819e-05, 'epoch': 12.11}
{'loss': 0.0188, 'learning_rate': 1.9676419298585547e-05, 'epoch': 12.13}
{'loss': 0.0229, 'learning_rate': 1.9627979073822904e-05, 'epoch': 12.15}
{'loss': 0.0293, 'learning_rate': 1.957953884906026e-05, 'epoch': 12.17}
{'loss': 0.0228, 'learning_rate': 1.9531098624297615e-05, 'epoch': 12.19}
{'loss': 0.0226, 'learning_rate': 1.9482658399534976e-05, 'epoch': 12.21}
{'loss': 0.0236, 'learning_rate': 1.943421817477233e-05, 'epoch': 12.23}
{'loss': 0.0308, 'learning_rate': 1.938577795000969e-05, 'epoch': 12.25}
{'loss': 0.0243, 'learning_rate': 1.9337337725247045e-05, 'epoch': 12.27}
{'loss': 0.0282, 'learning_rate': 1.9288897500484405e-05, 'epoch': 12.28}
{'loss': 0.021, 'learning_rate': 1.924045727572176e-05, 'epoch': 12.3}
{'loss': 0.0263, 'learning_rate': 1.919201705095912e-05, 'epoch': 12.32}
{'loss': 0.0292, 'learning_rate': 1.9143576826196474e-05, 'epoch': 12.34}
{'loss': 0.0296, 'learning_rate': 1.909513660143383e-05, 'epoch': 12.36}
{'loss': 0.0227, 'learning_rate': 1.904669637667119e-05, 'epoch': 12.38}
{'loss': 0.0237, 'learning_rate': 1.8998256151908546e-05, 'epoch': 12.4}
{'loss': 0.022, 'learning_rate': 1.8949815927145903e-05, 'epoch': 12.42}
{'loss': 0.0273, 'learning_rate': 1.8901375702383257e-05, 'epoch': 12.44}
{'loss': 0.0284, 'learning_rate': 1.8852935477620618e-05, 'epoch': 12.46}
{'loss': 0.0283, 'learning_rate': 1.8804495252857972e-05, 'epoch': 12.48}
{'loss': 0.0342, 'learning_rate': 1.8756055028095333e-05, 'epoch': 12.5}
{'loss': 0.0245, 'learning_rate': 1.8707614803332686e-05, 'epoch': 12.52}
{'loss': 0.028, 'learning_rate': 1.8659174578570047e-05, 'epoch': 12.54}
{'loss': 0.0295, 'learning_rate': 1.86107343538074e-05, 'epoch': 12.56}
{'loss': 0.023, 'learning_rate': 1.8562294129044762e-05, 'epoch': 12.58}
{'loss': 0.0257, 'learning_rate': 1.8513853904282116e-05, 'epoch': 12.59}
{'loss': 0.027, 'learning_rate': 1.8465413679519476e-05, 'epoch': 12.61}
{'loss': 0.0254, 'learning_rate': 1.841697345475683e-05, 'epoch': 12.63}
{'loss': 0.024, 'learning_rate': 1.8368533229994188e-05, 'epoch': 12.65}
{'loss': 0.0304, 'learning_rate': 1.8320093005231545e-05, 'epoch': 12.67}
{'loss': 0.0268, 'learning_rate': 1.8271652780468902e-05, 'epoch': 12.69}
{'loss': 0.0194, 'learning_rate': 1.822321255570626e-05, 'epoch': 12.71}
{'loss': 0.0209, 'learning_rate': 1.8174772330943614e-05, 'epoch': 12.73}
{'loss': 0.0212, 'learning_rate': 1.8126332106180974e-05, 'epoch': 12.75}
{'loss': 0.0322, 'learning_rate': 1.8077891881418328e-05, 'epoch': 12.77}
{'loss': 0.0222, 'learning_rate': 1.802945165665569e-05, 'epoch': 12.79}
{'loss': 0.0248, 'learning_rate': 1.7981011431893043e-05, 'epoch': 12.81}
{'loss': 0.0229, 'learning_rate': 1.7932571207130404e-05, 'epoch': 12.83}
{'loss': 0.0257, 'learning_rate': 1.7884130982367758e-05, 'epoch': 12.85}
{'loss': 0.0229, 'learning_rate': 1.7835690757605118e-05, 'epoch': 12.87}
{'loss': 0.0171, 'learning_rate': 1.7787250532842472e-05, 'epoch': 12.89}
{'loss': 0.0298, 'learning_rate': 1.7738810308079833e-05, 'epoch': 12.9}
{'loss': 0.0214, 'learning_rate': 1.7690370083317187e-05, 'epoch': 12.92}
{'loss': 0.0298, 'learning_rate': 1.7641929858554544e-05, 'epoch': 12.94}
{'loss': 0.0229, 'learning_rate': 1.75934896337919e-05, 'epoch': 12.96}
{'loss': 0.0237, 'learning_rate': 1.754504940902926e-05, 'epoch': 12.98}
{'eval_loss': 0.04367362707853317, 'eval_runtime': 4.5392, 'eval_samples_per_second': 140.552, 'eval_steps_per_second': 17.624, 'epoch': 13.0}
{'loss': 0.0302, 'learning_rate': 1.7496609184266616e-05, 'epoch': 13.0}
{'loss': 0.0218, 'learning_rate': 1.744816895950397e-05, 'epoch': 13.02}
{'loss': 0.0243, 'learning_rate': 1.739972873474133e-05, 'epoch': 13.04}
{'loss': 0.0241, 'learning_rate': 1.7351288509978685e-05, 'epoch': 13.06}
{'loss': 0.027, 'learning_rate': 1.7302848285216045e-05, 'epoch': 13.08}
{'loss': 0.0261, 'learning_rate': 1.72544080604534e-05, 'epoch': 13.1}
{'loss': 0.0266, 'learning_rate': 1.720596783569076e-05, 'epoch': 13.12}
{'loss': 0.0225, 'learning_rate': 1.7157527610928114e-05, 'epoch': 13.14}
{'loss': 0.0213, 'learning_rate': 1.7109087386165475e-05, 'epoch': 13.16}
{'loss': 0.0285, 'learning_rate': 1.706064716140283e-05, 'epoch': 13.18}
{'loss': 0.0165, 'learning_rate': 1.7012206936640186e-05, 'epoch': 13.2}
{'loss': 0.0212, 'learning_rate': 1.6963766711877543e-05, 'epoch': 13.21}
{'loss': 0.0217, 'learning_rate': 1.69153264871149e-05, 'epoch': 13.23}
{'loss': 0.0174, 'learning_rate': 1.6866886262352258e-05, 'epoch': 13.25}
{'loss': 0.0233, 'learning_rate': 1.6818446037589615e-05, 'epoch': 13.27}
{'loss': 0.0191, 'learning_rate': 1.6770005812826973e-05, 'epoch': 13.29}
{'loss': 0.0218, 'learning_rate': 1.672156558806433e-05, 'epoch': 13.31}
{'loss': 0.0186, 'learning_rate': 1.6673125363301687e-05, 'epoch': 13.33}
{'loss': 0.0277, 'learning_rate': 1.662468513853904e-05, 'epoch': 13.35}
{'loss': 0.0211, 'learning_rate': 1.6576244913776402e-05, 'epoch': 13.37}
{'loss': 0.0229, 'learning_rate': 1.6527804689013756e-05, 'epoch': 13.39}
{'loss': 0.0233, 'learning_rate': 1.6479364464251116e-05, 'epoch': 13.41}
{'loss': 0.028, 'learning_rate': 1.643092423948847e-05, 'epoch': 13.43}
{'loss': 0.0236, 'learning_rate': 1.638248401472583e-05, 'epoch': 13.45}
{'loss': 0.0309, 'learning_rate': 1.6334043789963185e-05, 'epoch': 13.47}
{'loss': 0.0194, 'learning_rate': 1.6285603565200542e-05, 'epoch': 13.49}
{'loss': 0.0248, 'learning_rate': 1.62371633404379e-05, 'epoch': 13.51}
{'loss': 0.0198, 'learning_rate': 1.6188723115675257e-05, 'epoch': 13.52}
{'loss': 0.0238, 'learning_rate': 1.6140282890912614e-05, 'epoch': 13.54}
{'loss': 0.0222, 'learning_rate': 1.609184266614997e-05, 'epoch': 13.56}
{'loss': 0.0306, 'learning_rate': 1.604340244138733e-05, 'epoch': 13.58}
{'loss': 0.0201, 'learning_rate': 1.5994962216624686e-05, 'epoch': 13.6}
{'loss': 0.03, 'learning_rate': 1.5946521991862044e-05, 'epoch': 13.62}
{'loss': 0.0283, 'learning_rate': 1.58980817670994e-05, 'epoch': 13.64}
{'loss': 0.019, 'learning_rate': 1.5849641542336758e-05, 'epoch': 13.66}
{'loss': 0.0267, 'learning_rate': 1.5801201317574112e-05, 'epoch': 13.68}
{'loss': 0.0224, 'learning_rate': 1.5752761092811473e-05, 'epoch': 13.7}
{'loss': 0.0171, 'learning_rate': 1.5704320868048827e-05, 'epoch': 13.72}
{'loss': 0.0241, 'learning_rate': 1.5655880643286188e-05, 'epoch': 13.74}
{'loss': 0.0224, 'learning_rate': 1.560744041852354e-05, 'epoch': 13.76}
{'loss': 0.0201, 'learning_rate': 1.55590001937609e-05, 'epoch': 13.78}
{'loss': 0.0251, 'learning_rate': 1.5510559968998256e-05, 'epoch': 13.8}
{'loss': 0.0303, 'learning_rate': 1.5462119744235613e-05, 'epoch': 13.82}
{'loss': 0.0203, 'learning_rate': 1.541367951947297e-05, 'epoch': 13.83}
{'loss': 0.0217, 'learning_rate': 1.5365239294710328e-05, 'epoch': 13.85}
{'loss': 0.0245, 'learning_rate': 1.5316799069947685e-05, 'epoch': 13.87}
{'loss': 0.0238, 'learning_rate': 1.5268358845185043e-05, 'epoch': 13.89}
{'loss': 0.0229, 'learning_rate': 1.52199186204224e-05, 'epoch': 13.91}
{'loss': 0.0273, 'learning_rate': 1.5171478395659757e-05, 'epoch': 13.93}
{'loss': 0.0259, 'learning_rate': 1.5123038170897113e-05, 'epoch': 13.95}
{'loss': 0.0223, 'learning_rate': 1.5074597946134469e-05, 'epoch': 13.97}
{'loss': 0.0239, 'learning_rate': 1.5026157721371828e-05, 'epoch': 13.99}
{'eval_loss': 0.04589175805449486, 'eval_runtime': 4.5445, 'eval_samples_per_second': 140.39, 'eval_steps_per_second': 17.604, 'epoch': 14.0}
{'loss': 0.0199, 'learning_rate': 1.4977717496609183e-05, 'epoch': 14.01}
{'loss': 0.0258, 'learning_rate': 1.4929277271846542e-05, 'epoch': 14.03}
{'loss': 0.0198, 'learning_rate': 1.4880837047083898e-05, 'epoch': 14.05}
{'loss': 0.0246, 'learning_rate': 1.4832396822321257e-05, 'epoch': 14.07}
{'loss': 0.0246, 'learning_rate': 1.4783956597558613e-05, 'epoch': 14.09}
{'loss': 0.0228, 'learning_rate': 1.4735516372795972e-05, 'epoch': 14.11}
{'loss': 0.0216, 'learning_rate': 1.4687076148033327e-05, 'epoch': 14.13}
{'loss': 0.0219, 'learning_rate': 1.4638635923270686e-05, 'epoch': 14.14}
{'loss': 0.0195, 'learning_rate': 1.4590195698508042e-05, 'epoch': 14.16}
{'loss': 0.0148, 'learning_rate': 1.4541755473745399e-05, 'epoch': 14.18}
{'loss': 0.0217, 'learning_rate': 1.4493315248982755e-05, 'epoch': 14.2}
{'loss': 0.0229, 'learning_rate': 1.4444875024220114e-05, 'epoch': 14.22}
{'loss': 0.0248, 'learning_rate': 1.439643479945747e-05, 'epoch': 14.24}
{'loss': 0.0207, 'learning_rate': 1.4347994574694828e-05, 'epoch': 14.26}
{'loss': 0.0239, 'learning_rate': 1.4299554349932184e-05, 'epoch': 14.28}
{'loss': 0.0225, 'learning_rate': 1.425111412516954e-05, 'epoch': 14.3}
{'loss': 0.0213, 'learning_rate': 1.4202673900406899e-05, 'epoch': 14.32}
{'loss': 0.024, 'learning_rate': 1.4154233675644254e-05, 'epoch': 14.34}
{'loss': 0.0227, 'learning_rate': 1.4105793450881613e-05, 'epoch': 14.36}
{'loss': 0.0206, 'learning_rate': 1.4057353226118969e-05, 'epoch': 14.38}
{'loss': 0.0217, 'learning_rate': 1.4008913001356328e-05, 'epoch': 14.4}
{'loss': 0.0202, 'learning_rate': 1.3960472776593684e-05, 'epoch': 14.42}
{'loss': 0.0264, 'learning_rate': 1.3912032551831043e-05, 'epoch': 14.44}
{'loss': 0.0186, 'learning_rate': 1.3863592327068398e-05, 'epoch': 14.45}
{'loss': 0.0233, 'learning_rate': 1.3815152102305756e-05, 'epoch': 14.47}
{'loss': 0.0237, 'learning_rate': 1.3766711877543111e-05, 'epoch': 14.49}
{'loss': 0.0238, 'learning_rate': 1.371827165278047e-05, 'epoch': 14.51}
{'loss': 0.0158, 'learning_rate': 1.3669831428017826e-05, 'epoch': 14.53}
{'loss': 0.0158, 'learning_rate': 1.3621391203255185e-05, 'epoch': 14.55}
{'loss': 0.0229, 'learning_rate': 1.357295097849254e-05, 'epoch': 14.57}
{'loss': 0.0244, 'learning_rate': 1.35245107537299e-05, 'epoch': 14.59}
{'loss': 0.0175, 'learning_rate': 1.3476070528967255e-05, 'epoch': 14.61}
{'loss': 0.0247, 'learning_rate': 1.342763030420461e-05, 'epoch': 14.63}
{'loss': 0.0235, 'learning_rate': 1.337919007944197e-05, 'epoch': 14.65}
{'loss': 0.0219, 'learning_rate': 1.3330749854679325e-05, 'epoch': 14.67}
{'loss': 0.0207, 'learning_rate': 1.3282309629916684e-05, 'epoch': 14.69}
{'loss': 0.0232, 'learning_rate': 1.323386940515404e-05, 'epoch': 14.71}
{'loss': 0.0163, 'learning_rate': 1.3185429180391397e-05, 'epoch': 14.73}
{'loss': 0.0273, 'learning_rate': 1.3136988955628755e-05, 'epoch': 14.75}
{'loss': 0.0211, 'learning_rate': 1.3088548730866112e-05, 'epoch': 14.76}
{'loss': 0.016, 'learning_rate': 1.3040108506103468e-05, 'epoch': 14.78}
{'loss': 0.0228, 'learning_rate': 1.2991668281340827e-05, 'epoch': 14.8}
{'loss': 0.022, 'learning_rate': 1.2943228056578182e-05, 'epoch': 14.82}
{'loss': 0.0151, 'learning_rate': 1.2894787831815541e-05, 'epoch': 14.84}
{'loss': 0.0162, 'learning_rate': 1.2846347607052897e-05, 'epoch': 14.86}
{'loss': 0.0229, 'learning_rate': 1.2797907382290256e-05, 'epoch': 14.88}
{'loss': 0.0226, 'learning_rate': 1.2749467157527612e-05, 'epoch': 14.9}
{'loss': 0.0208, 'learning_rate': 1.270102693276497e-05, 'epoch': 14.92}
{'loss': 0.0221, 'learning_rate': 1.2652586708002326e-05, 'epoch': 14.94}
{'loss': 0.0236, 'learning_rate': 1.2604146483239682e-05, 'epoch': 14.96}
{'loss': 0.023, 'learning_rate': 1.2555706258477041e-05, 'epoch': 14.98}
{'loss': 0.0248, 'learning_rate': 1.2507266033714396e-05, 'epoch': 15.0}
{'eval_loss': 0.04382190480828285, 'eval_runtime': 4.5427, 'eval_samples_per_second': 140.447, 'eval_steps_per_second': 17.611, 'epoch': 15.0}
{'loss': 0.0203, 'learning_rate': 1.2458825808951754e-05, 'epoch': 15.02}
{'loss': 0.0173, 'learning_rate': 1.2410385584189111e-05, 'epoch': 15.04}
{'loss': 0.0157, 'learning_rate': 1.2361945359426468e-05, 'epoch': 15.06}
{'loss': 0.0206, 'learning_rate': 1.2313505134663826e-05, 'epoch': 15.07}
{'loss': 0.0187, 'learning_rate': 1.2265064909901181e-05, 'epoch': 15.09}
{'loss': 0.0304, 'learning_rate': 1.2216624685138539e-05, 'epoch': 15.11}
{'loss': 0.0241, 'learning_rate': 1.2168184460375896e-05, 'epoch': 15.13}
{'loss': 0.0171, 'learning_rate': 1.2119744235613253e-05, 'epoch': 15.15}
{'loss': 0.021, 'learning_rate': 1.207130401085061e-05, 'epoch': 15.17}
{'loss': 0.0213, 'learning_rate': 1.2022863786087968e-05, 'epoch': 15.19}
{'loss': 0.0166, 'learning_rate': 1.1974423561325325e-05, 'epoch': 15.21}
{'loss': 0.0254, 'learning_rate': 1.1925983336562683e-05, 'epoch': 15.23}
{'loss': 0.0185, 'learning_rate': 1.187754311180004e-05, 'epoch': 15.25}
{'loss': 0.018, 'learning_rate': 1.1829102887037397e-05, 'epoch': 15.27}
{'loss': 0.0231, 'learning_rate': 1.1780662662274753e-05, 'epoch': 15.29}
{'loss': 0.0214, 'learning_rate': 1.173222243751211e-05, 'epoch': 15.31}
{'loss': 0.0219, 'learning_rate': 1.1683782212749468e-05, 'epoch': 15.33}
{'loss': 0.0206, 'learning_rate': 1.1635341987986825e-05, 'epoch': 15.35}
{'loss': 0.0169, 'learning_rate': 1.1586901763224182e-05, 'epoch': 15.37}
{'loss': 0.0149, 'learning_rate': 1.153846153846154e-05, 'epoch': 15.38}
{'loss': 0.0188, 'learning_rate': 1.1490021313698895e-05, 'epoch': 15.4}
{'loss': 0.0223, 'learning_rate': 1.1441581088936252e-05, 'epoch': 15.42}
{'loss': 0.0178, 'learning_rate': 1.139314086417361e-05, 'epoch': 15.44}
{'loss': 0.0226, 'learning_rate': 1.1344700639410967e-05, 'epoch': 15.46}
{'loss': 0.0207, 'learning_rate': 1.1296260414648324e-05, 'epoch': 15.48}
{'loss': 0.0234, 'learning_rate': 1.1247820189885682e-05, 'epoch': 15.5}
{'loss': 0.0175, 'learning_rate': 1.1199379965123039e-05, 'epoch': 15.52}
{'loss': 0.0221, 'learning_rate': 1.1150939740360396e-05, 'epoch': 15.54}
{'loss': 0.0156, 'learning_rate': 1.1102499515597754e-05, 'epoch': 15.56}
{'loss': 0.0209, 'learning_rate': 1.105405929083511e-05, 'epoch': 15.58}
{'loss': 0.0215, 'learning_rate': 1.1005619066072467e-05, 'epoch': 15.6}
{'loss': 0.0155, 'learning_rate': 1.0957178841309824e-05, 'epoch': 15.62}
{'loss': 0.0232, 'learning_rate': 1.0908738616547181e-05, 'epoch': 15.64}
{'loss': 0.0175, 'learning_rate': 1.0860298391784539e-05, 'epoch': 15.66}
{'loss': 0.0164, 'learning_rate': 1.0811858167021896e-05, 'epoch': 15.68}
{'loss': 0.0151, 'learning_rate': 1.0763417942259253e-05, 'epoch': 15.69}
{'loss': 0.0211, 'learning_rate': 1.071497771749661e-05, 'epoch': 15.71}
{'loss': 0.0182, 'learning_rate': 1.0666537492733966e-05, 'epoch': 15.73}
{'loss': 0.0232, 'learning_rate': 1.0618097267971324e-05, 'epoch': 15.75}
{'loss': 0.0163, 'learning_rate': 1.0569657043208681e-05, 'epoch': 15.77}
{'loss': 0.0155, 'learning_rate': 1.0521216818446038e-05, 'epoch': 15.79}
{'loss': 0.0188, 'learning_rate': 1.0472776593683396e-05, 'epoch': 15.81}
{'loss': 0.0203, 'learning_rate': 1.0424336368920753e-05, 'epoch': 15.83}
{'loss': 0.0232, 'learning_rate': 1.0375896144158108e-05, 'epoch': 15.85}
{'loss': 0.0225, 'learning_rate': 1.0327455919395466e-05, 'epoch': 15.87}
{'loss': 0.018, 'learning_rate': 1.0279015694632823e-05, 'epoch': 15.89}
{'loss': 0.0169, 'learning_rate': 1.023057546987018e-05, 'epoch': 15.91}
{'loss': 0.0206, 'learning_rate': 1.0182135245107538e-05, 'epoch': 15.93}
{'loss': 0.0179, 'learning_rate': 1.0133695020344895e-05, 'epoch': 15.95}
{'loss': 0.0187, 'learning_rate': 1.0085254795582252e-05, 'epoch': 15.97}
{'loss': 0.017, 'learning_rate': 1.003681457081961e-05, 'epoch': 15.99}
{'eval_loss': 0.04504452645778656, 'eval_runtime': 4.5375, 'eval_samples_per_second': 140.605, 'eval_steps_per_second': 17.631, 'epoch': 16.0}
{'loss': 0.0224, 'learning_rate': 9.988374346056967e-06, 'epoch': 16.0}
{'loss': 0.0147, 'learning_rate': 9.939934121294324e-06, 'epoch': 16.02}
{'loss': 0.025, 'learning_rate': 9.89149389653168e-06, 'epoch': 16.04}
{'loss': 0.0172, 'learning_rate': 9.843053671769037e-06, 'epoch': 16.06}
{'loss': 0.0189, 'learning_rate': 9.794613447006395e-06, 'epoch': 16.08}
{'loss': 0.0191, 'learning_rate': 9.746173222243752e-06, 'epoch': 16.1}
{'loss': 0.0192, 'learning_rate': 9.69773299748111e-06, 'epoch': 16.12}
{'loss': 0.0148, 'learning_rate': 9.649292772718465e-06, 'epoch': 16.14}
{'loss': 0.0193, 'learning_rate': 9.600852547955822e-06, 'epoch': 16.16}
{'loss': 0.0159, 'learning_rate': 9.55241232319318e-06, 'epoch': 16.18}
{'loss': 0.0171, 'learning_rate': 9.503972098430537e-06, 'epoch': 16.2}
{'loss': 0.0146, 'learning_rate': 9.455531873667894e-06, 'epoch': 16.22}
{'loss': 0.0153, 'learning_rate': 9.407091648905252e-06, 'epoch': 16.24}
{'loss': 0.0204, 'learning_rate': 9.358651424142609e-06, 'epoch': 16.26}
{'loss': 0.0184, 'learning_rate': 9.310211199379966e-06, 'epoch': 16.28}
{'loss': 0.0233, 'learning_rate': 9.261770974617323e-06, 'epoch': 16.3}
{'loss': 0.0174, 'learning_rate': 9.21333074985468e-06, 'epoch': 16.31}
{'loss': 0.0139, 'learning_rate': 9.164890525092038e-06, 'epoch': 16.33}
{'loss': 0.0161, 'learning_rate': 9.116450300329394e-06, 'epoch': 16.35}
{'loss': 0.0164, 'learning_rate': 9.068010075566751e-06, 'epoch': 16.37}
{'loss': 0.0136, 'learning_rate': 9.019569850804108e-06, 'epoch': 16.39}
{'loss': 0.0201, 'learning_rate': 8.971129626041464e-06, 'epoch': 16.41}
{'loss': 0.0136, 'learning_rate': 8.922689401278821e-06, 'epoch': 16.43}
{'loss': 0.0225, 'learning_rate': 8.874249176516179e-06, 'epoch': 16.45}
{'loss': 0.018, 'learning_rate': 8.825808951753536e-06, 'epoch': 16.47}
{'loss': 0.0205, 'learning_rate': 8.777368726990893e-06, 'epoch': 16.49}
{'loss': 0.0181, 'learning_rate': 8.72892850222825e-06, 'epoch': 16.51}
{'loss': 0.0161, 'learning_rate': 8.680488277465608e-06, 'epoch': 16.53}
{'loss': 0.0175, 'learning_rate': 8.632048052702965e-06, 'epoch': 16.55}
{'loss': 0.0219, 'learning_rate': 8.583607827940323e-06, 'epoch': 16.57}
{'loss': 0.017, 'learning_rate': 8.53516760317768e-06, 'epoch': 16.59}
{'loss': 0.0156, 'learning_rate': 8.486727378415037e-06, 'epoch': 16.61}
{'loss': 0.0187, 'learning_rate': 8.438287153652395e-06, 'epoch': 16.62}
{'loss': 0.0172, 'learning_rate': 8.389846928889752e-06, 'epoch': 16.64}
{'loss': 0.0178, 'learning_rate': 8.341406704127108e-06, 'epoch': 16.66}
{'loss': 0.0133, 'learning_rate': 8.292966479364465e-06, 'epoch': 16.68}
{'loss': 0.0222, 'learning_rate': 8.24452625460182e-06, 'epoch': 16.7}
{'loss': 0.0193, 'learning_rate': 8.196086029839178e-06, 'epoch': 16.72}
{'loss': 0.0195, 'learning_rate': 8.147645805076535e-06, 'epoch': 16.74}
{'loss': 0.0171, 'learning_rate': 8.099205580313892e-06, 'epoch': 16.76}
{'loss': 0.0183, 'learning_rate': 8.05076535555125e-06, 'epoch': 16.78}
{'loss': 0.0164, 'learning_rate': 8.002325130788607e-06, 'epoch': 16.8}
{'loss': 0.018, 'learning_rate': 7.953884906025964e-06, 'epoch': 16.82}
{'loss': 0.021, 'learning_rate': 7.905444681263322e-06, 'epoch': 16.84}
{'loss': 0.0206, 'learning_rate': 7.857004456500679e-06, 'epoch': 16.86}
{'loss': 0.0132, 'learning_rate': 7.808564231738036e-06, 'epoch': 16.88}
{'loss': 0.0227, 'learning_rate': 7.760124006975394e-06, 'epoch': 16.9}
{'loss': 0.0176, 'learning_rate': 7.711683782212751e-06, 'epoch': 16.92}
{'loss': 0.0204, 'learning_rate': 7.663243557450107e-06, 'epoch': 16.93}
{'loss': 0.0178, 'learning_rate': 7.614803332687465e-06, 'epoch': 16.95}
{'loss': 0.0231, 'learning_rate': 7.566363107924822e-06, 'epoch': 16.97}
{'loss': 0.0196, 'learning_rate': 7.517922883162178e-06, 'epoch': 16.99}
{'eval_loss': 0.046080783009529114, 'eval_runtime': 4.535, 'eval_samples_per_second': 140.682, 'eval_steps_per_second': 17.64, 'epoch': 17.0}
{'loss': 0.0159, 'learning_rate': 7.469482658399535e-06, 'epoch': 17.01}
{'loss': 0.0183, 'learning_rate': 7.4210424336368915e-06, 'epoch': 17.03}
{'loss': 0.0188, 'learning_rate': 7.372602208874249e-06, 'epoch': 17.05}
{'loss': 0.0178, 'learning_rate': 7.324161984111606e-06, 'epoch': 17.07}
{'loss': 0.0128, 'learning_rate': 7.2757217593489635e-06, 'epoch': 17.09}
{'loss': 0.0144, 'learning_rate': 7.227281534586321e-06, 'epoch': 17.11}
{'loss': 0.0204, 'learning_rate': 7.178841309823678e-06, 'epoch': 17.13}
{'loss': 0.0175, 'learning_rate': 7.1304010850610355e-06, 'epoch': 17.15}
