Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['cls.predictions.transform.dense.weight', 'sop.cls.bias', 'cls.predictions.bias', 'pos_head.bias', 'pos_transform.dense.bias', 'cls.predictions.transform.dense.bias', 'sop.cls.weight', 'pos_transform.dense.weight', 'pos_transform.LayerNorm.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.decoder.bias', 'pos_transform.LayerNorm.weight', 'cls.predictions.decoder.weight', 'pos_head.weight']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.weight', 'classifier.bias']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'loss': 1.3515, 'learning_rate': 9.999802772813583e-06, 'epoch': 0.08}
{'loss': 0.0552, 'learning_rate': 8.520823774382092e-07, 'epoch': 24.34}
{'loss': 0.0538, 'learning_rate': 8.274483158379759e-07, 'epoch': 24.43}
{'loss': 0.0509, 'learning_rate': 8.031434304892821e-07, 'epoch': 24.51}
{'loss': 0.0543, 'learning_rate': 7.791696388257913e-07, 'epoch': 24.6}
{'loss': 0.0556, 'learning_rate': 7.555288321608928e-07, 'epoch': 24.68}
{'loss': 0.0563, 'learning_rate': 7.322228755385013e-07, 'epoch': 24.77}
{'loss': 0.0552, 'learning_rate': 7.092536075859169e-07, 'epoch': 24.85}
{'loss': 0.0515, 'learning_rate': 6.866228403687758e-07, 'epoch': 24.94}
{'eval_loss': 0.11278247088193893, 'eval_runtime': 10.6712, 'eval_samples_per_second': 142.252, 'eval_steps_per_second': 17.805, 'epoch': 25.0}
{'loss': 0.0564, 'learning_rate': 6.643323592480954e-07, 'epoch': 25.02}
{'loss': 0.053, 'learning_rate': 6.423839227394285e-07, 'epoch': 25.11}
{'loss': 0.0562, 'learning_rate': 6.207792623741249e-07, 'epoch': 25.19}
{'loss': 0.0527, 'learning_rate': 5.99520082562734e-07, 'epoch': 25.28}
{'loss': 0.0526, 'learning_rate': 5.786080604605465e-07, 'epoch': 25.36}
{'loss': 0.0556, 'learning_rate': 5.580448458352733e-07, 'epoch': 25.45}
{'loss': 0.0552, 'learning_rate': 5.378320609369025e-07, 'epoch': 25.53}
{'loss': 0.0562, 'learning_rate': 5.179713003697079e-07, 'epoch': 25.61}
{'loss': 0.0553, 'learning_rate': 4.984641309664639e-07, 'epoch': 25.7}
{'loss': 0.0529, 'learning_rate': 4.793120916648231e-07, 'epoch': 25.78}
{'loss': 0.054, 'learning_rate': 4.6051669338591733e-07, 'epoch': 25.87}
{'loss': 0.0541, 'learning_rate': 4.4207941891515335e-07, 'epoch': 25.95}
{'eval_loss': 0.11371943354606628, 'eval_runtime': 10.6625, 'eval_samples_per_second': 142.368, 'eval_steps_per_second': 17.819, 'epoch': 26.0}
{'loss': 0.0576, 'learning_rate': 4.2400172278523944e-07, 'epoch': 26.04}
{'loss': 0.0536, 'learning_rate': 4.0628503116143246e-07, 'epoch': 26.12}
{'loss': 0.0541, 'learning_rate': 3.889307417290306e-07, 'epoch': 26.21}
{'loss': 0.0546, 'learning_rate': 3.719402235831038e-07, 'epoch': 26.29}
{'loss': 0.0537, 'learning_rate': 3.5531481712048734e-07, 'epoch': 26.38}
{'loss': 0.053, 'learning_rate': 3.3905583393403884e-07, 'epoch': 26.46}
{'loss': 0.0541, 'learning_rate': 3.23164556709159e-07, 'epoch': 26.55}
{'loss': 0.0552, 'learning_rate': 3.076422391226086e-07, 'epoch': 26.63}
{'loss': 0.0541, 'learning_rate': 2.9249010574359636e-07, 'epoch': 26.72}
{'loss': 0.0544, 'learning_rate': 2.777093519371754e-07, 'epoch': 26.8}
{'loss': 0.0554, 'learning_rate': 2.6330114376994067e-07, 'epoch': 26.89}
{'loss': 0.052, 'learning_rate': 2.492666179180364e-07, 'epoch': 26.97}
{'eval_loss': 0.11281812191009521, 'eval_runtime': 10.6685, 'eval_samples_per_second': 142.288, 'eval_steps_per_second': 17.809, 'epoch': 27.0}
{'loss': 0.0552, 'learning_rate': 2.356068815774798e-07, 'epoch': 27.06}
{'loss': 0.0549, 'learning_rate': 2.2232301237681774e-07, 'epoch': 27.14}
{'loss': 0.0516, 'learning_rate': 2.0941605829210897e-07, 'epoch': 27.23}
{'loss': 0.0543, 'learning_rate': 1.9688703756424955e-07, 'epoch': 27.31}
{'loss': 0.0572, 'learning_rate': 1.8473693861864262e-07, 'epoch': 27.4}
{'loss': 0.0516, 'learning_rate': 1.729667199872187e-07, 'epoch': 27.48}
{'loss': 0.0543, 'learning_rate': 1.6157731023281998e-07, 'epoch': 27.57}
{'loss': 0.0536, 'learning_rate': 1.5056960787594333e-07, 'epoch': 27.65}
{'loss': 0.052, 'learning_rate': 1.399444813238543e-07, 'epoch': 27.74}
{'loss': 0.0535, 'learning_rate': 1.297027688020791e-07, 'epoch': 27.82}
{'loss': 0.0542, 'learning_rate': 1.1984527828827586e-07, 'epoch': 27.91}
{'loss': 0.0535, 'learning_rate': 1.1037278744849112e-07, 'epoch': 27.99}
{'eval_loss': 0.11307626217603683, 'eval_runtime': 10.6702, 'eval_samples_per_second': 142.265, 'eval_steps_per_second': 17.807, 'epoch': 28.0}
{'loss': 0.0529, 'learning_rate': 1.012860435758134e-07, 'epoch': 28.07}
{'loss': 0.0541, 'learning_rate': 9.258576353141203e-08, 'epoch': 28.16}
{'loss': 0.0532, 'learning_rate': 8.427263368798955e-08, 'epoch': 28.24}
{'loss': 0.0574, 'learning_rate': 7.634730987562955e-08, 'epoch': 28.33}
{'loss': 0.055, 'learning_rate': 6.881041733005856e-08, 'epoch': 28.41}
{'loss': 0.0532, 'learning_rate': 6.166255064332216e-08, 'epoch': 28.5}
{'loss': 0.052, 'learning_rate': 5.4904273716873124e-08, 'epoch': 28.58}
{'loss': 0.0529, 'learning_rate': 4.8536119717089716e-08, 'epoch': 28.67}
{'loss': 0.0567, 'learning_rate': 4.2558591033209365e-08, 'epoch': 28.75}
{'loss': 0.0533, 'learning_rate': 3.69721592376987e-08, 'epoch': 28.84}
{'loss': 0.0519, 'learning_rate': 3.1777265049047214e-08, 'epoch': 28.92}
{'eval_loss': 0.11291226744651794, 'eval_runtime': 10.6662, 'eval_samples_per_second': 142.319, 'eval_steps_per_second': 17.813, 'epoch': 29.0}
{'loss': 0.054, 'learning_rate': 2.6974318297001144e-08, 'epoch': 29.01}
{'loss': 0.054, 'learning_rate': 2.2563697890229386e-08, 'epoch': 29.09}
{'loss': 0.0522, 'learning_rate': 1.8545751786434585e-08, 'epoch': 29.18}
{'loss': 0.0522, 'learning_rate': 1.49207969648979e-08, 'epoch': 29.26}
{'loss': 0.0533, 'learning_rate': 1.1689119401475103e-08, 'epoch': 29.35}
{'loss': 0.0574, 'learning_rate': 8.850974046036854e-09, 'epoch': 29.43}
{'loss': 0.0524, 'learning_rate': 6.406584802350902e-09, 'epoch': 29.52}
{'loss': 0.0562, 'learning_rate': 4.356144510423432e-09, 'epoch': 29.6}
{'loss': 0.0545, 'learning_rate': 2.699814931282352e-09, 'epoch': 29.69}
{'loss': 0.0505, 'learning_rate': 1.4377267342158274e-09, 'epoch': 29.77}
{'loss': 0.0533, 'learning_rate': 5.699794864660879e-10, 'epoch': 29.86}
{'loss': 0.0542, 'learning_rate': 9.664164537293019e-11, 'epoch': 29.94}
{'eval_loss': 0.11296287924051285, 'eval_runtime': 10.6683, 'eval_samples_per_second': 142.29, 'eval_steps_per_second': 17.81, 'epoch': 30.0}
{'train_runtime': 6565.8129, 'train_samples_per_second': 43.064, 'train_steps_per_second': 5.387, 'train_loss': 0.08986266495853217, 'epoch': 30.0}
Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['sop.cls.bias', 'pos_transform.dense.bias', 'pos_transform.LayerNorm.weight', 'pos_head.bias', 'cls.predictions.transform.dense.bias', 'pos_head.weight', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.decoder.bias', 'pos_transform.LayerNorm.bias', 'cls.predictions.transform.dense.weight', 'cls.predictions.decoder.weight', 'cls.predictions.bias', 'cls.predictions.transform.LayerNorm.bias', 'pos_transform.dense.weight', 'sop.cls.weight']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.weight', 'classifier.bias']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'loss': 1.2664, 'learning_rate': 9.916030534351146e-06, 'epoch': 0.08}
{'loss': 0.4389, 'learning_rate': 9.83206106870229e-06, 'epoch': 0.17}
{'loss': 0.4064, 'learning_rate': 9.748091603053436e-06, 'epoch': 0.25}
{'loss': 0.3745, 'learning_rate': 9.664122137404582e-06, 'epoch': 0.34}
{'loss': 0.3367, 'learning_rate': 9.580152671755725e-06, 'epoch': 0.42}
{'loss': 0.3142, 'learning_rate': 9.496183206106871e-06, 'epoch': 0.51}
{'loss': 0.3018, 'learning_rate': 9.412213740458017e-06, 'epoch': 0.59}
{'loss': 0.2905, 'learning_rate': 9.328244274809162e-06, 'epoch': 0.68}
{'loss': 0.2732, 'learning_rate': 9.244274809160306e-06, 'epoch': 0.76}
{'loss': 0.2589, 'learning_rate': 9.160305343511452e-06, 'epoch': 0.85}
{'loss': 0.2556, 'learning_rate': 9.076335877862596e-06, 'epoch': 0.93}
{'eval_loss': 0.233939066529274, 'eval_runtime': 10.6621, 'eval_samples_per_second': 142.374, 'eval_steps_per_second': 17.82, 'epoch': 1.0}
{'loss': 0.2425, 'learning_rate': 8.992366412213741e-06, 'epoch': 1.02}
{'loss': 0.2314, 'learning_rate': 8.908396946564887e-06, 'epoch': 1.1}
{'loss': 0.224, 'learning_rate': 8.824427480916033e-06, 'epoch': 1.19}
{'loss': 0.2242, 'learning_rate': 8.740458015267176e-06, 'epoch': 1.27}
{'loss': 0.2145, 'learning_rate': 8.656488549618322e-06, 'epoch': 1.36}
{'loss': 0.2035, 'learning_rate': 8.572519083969466e-06, 'epoch': 1.44}
{'loss': 0.2082, 'learning_rate': 8.488549618320612e-06, 'epoch': 1.53}
{'loss': 0.2, 'learning_rate': 8.404580152671757e-06, 'epoch': 1.61}
{'loss': 0.1964, 'learning_rate': 8.320610687022901e-06, 'epoch': 1.7}
{'loss': 0.1992, 'learning_rate': 8.236641221374047e-06, 'epoch': 1.78}
{'loss': 0.1895, 'learning_rate': 8.152671755725192e-06, 'epoch': 1.87}
{'loss': 0.1861, 'learning_rate': 8.068702290076336e-06, 'epoch': 1.95}
{'eval_loss': 0.18544374406337738, 'eval_runtime': 10.6524, 'eval_samples_per_second': 142.503, 'eval_steps_per_second': 17.836, 'epoch': 2.0}
{'loss': 0.1801, 'learning_rate': 7.984732824427482e-06, 'epoch': 2.04}
{'loss': 0.1793, 'learning_rate': 7.900763358778627e-06, 'epoch': 2.12}
{'loss': 0.1751, 'learning_rate': 7.816793893129771e-06, 'epoch': 2.21}
{'loss': 0.168, 'learning_rate': 7.732824427480917e-06, 'epoch': 2.29}
{'loss': 0.1686, 'learning_rate': 7.648854961832061e-06, 'epoch': 2.37}
{'loss': 0.1664, 'learning_rate': 7.5648854961832065e-06, 'epoch': 2.46}
{'loss': 0.1684, 'learning_rate': 7.480916030534351e-06, 'epoch': 2.54}
{'loss': 0.1609, 'learning_rate': 7.396946564885497e-06, 'epoch': 2.63}
{'loss': 0.1637, 'learning_rate': 7.3129770992366425e-06, 'epoch': 2.71}
{'loss': 0.1573, 'learning_rate': 7.2290076335877864e-06, 'epoch': 2.8}
{'loss': 0.162, 'learning_rate': 7.145038167938931e-06, 'epoch': 2.88}
{'loss': 0.1556, 'learning_rate': 7.061068702290077e-06, 'epoch': 2.97}
{'eval_loss': 0.15699107944965363, 'eval_runtime': 10.6621, 'eval_samples_per_second': 142.374, 'eval_steps_per_second': 17.82, 'epoch': 3.0}
{'loss': 0.1493, 'learning_rate': 6.977099236641221e-06, 'epoch': 3.05}
{'loss': 0.1455, 'learning_rate': 6.893129770992366e-06, 'epoch': 3.14}
{'loss': 0.1489, 'learning_rate': 6.809160305343511e-06, 'epoch': 3.22}
{'loss': 0.1501, 'learning_rate': 6.725190839694657e-06, 'epoch': 3.31}
{'loss': 0.1445, 'learning_rate': 6.641221374045802e-06, 'epoch': 3.39}
{'loss': 0.1469, 'learning_rate': 6.557251908396946e-06, 'epoch': 3.48}
{'loss': 0.1412, 'learning_rate': 6.473282442748091e-06, 'epoch': 3.56}
{'loss': 0.1435, 'learning_rate': 6.389312977099237e-06, 'epoch': 3.65}
{'loss': 0.1444, 'learning_rate': 6.305343511450381e-06, 'epoch': 3.73}
{'loss': 0.1386, 'learning_rate': 6.221374045801527e-06, 'epoch': 3.82}
{'loss': 0.136, 'learning_rate': 6.137404580152673e-06, 'epoch': 3.9}
{'loss': 0.1409, 'learning_rate': 6.0534351145038165e-06, 'epoch': 3.99}
{'eval_loss': 0.14536495506763458, 'eval_runtime': 10.6674, 'eval_samples_per_second': 142.303, 'eval_steps_per_second': 17.811, 'epoch': 4.0}
{'loss': 0.1346, 'learning_rate': 5.969465648854962e-06, 'epoch': 4.07}
{'loss': 0.1364, 'learning_rate': 5.885496183206106e-06, 'epoch': 4.16}
{'loss': 0.1311, 'learning_rate': 5.801526717557252e-06, 'epoch': 4.24}
{'loss': 0.129, 'learning_rate': 5.717557251908398e-06, 'epoch': 4.33}
{'loss': 0.1298, 'learning_rate': 5.633587786259544e-06, 'epoch': 4.41}
{'loss': 0.1332, 'learning_rate': 5.549618320610687e-06, 'epoch': 4.5}
{'loss': 0.1281, 'learning_rate': 5.465648854961832e-06, 'epoch': 4.58}
{'loss': 0.1258, 'learning_rate': 5.381679389312976e-06, 'epoch': 4.66}
{'loss': 0.1265, 'learning_rate': 5.297709923664122e-06, 'epoch': 4.75}
{'loss': 0.1268, 'learning_rate': 5.2137404580152675e-06, 'epoch': 4.83}
{'loss': 0.1261, 'learning_rate': 5.1297709923664114e-06, 'epoch': 4.92}
{'eval_loss': 0.1382981836795807, 'eval_runtime': 10.6671, 'eval_samples_per_second': 142.307, 'eval_steps_per_second': 17.812, 'epoch': 5.0}
{'loss': 0.1293, 'learning_rate': 5.045801526717558e-06, 'epoch': 5.0}
{'loss': 0.1243, 'learning_rate': 4.961832061068703e-06, 'epoch': 5.09}
{'loss': 0.1214, 'learning_rate': 4.877862595419847e-06, 'epoch': 5.17}
{'loss': 0.1249, 'learning_rate': 4.793893129770992e-06, 'epoch': 5.26}
{'loss': 0.1192, 'learning_rate': 4.709923664122137e-06, 'epoch': 5.34}
{'loss': 0.1202, 'learning_rate': 4.6259541984732825e-06, 'epoch': 5.43}
{'loss': 0.1172, 'learning_rate': 4.541984732824427e-06, 'epoch': 5.51}
{'loss': 0.1168, 'learning_rate': 4.458015267175572e-06, 'epoch': 5.6}
{'loss': 0.1175, 'learning_rate': 4.374045801526718e-06, 'epoch': 5.68}
{'loss': 0.125, 'learning_rate': 4.2900763358778624e-06, 'epoch': 5.77}
{'loss': 0.1155, 'learning_rate': 4.206106870229007e-06, 'epoch': 5.85}
{'loss': 0.116, 'learning_rate': 4.122137404580153e-06, 'epoch': 5.94}
{'eval_loss': 0.13291111588478088, 'eval_runtime': 10.6618, 'eval_samples_per_second': 142.378, 'eval_steps_per_second': 17.821, 'epoch': 6.0}
{'loss': 0.1165, 'learning_rate': 4.038167938931297e-06, 'epoch': 6.02}
{'loss': 0.1132, 'learning_rate': 3.954198473282442e-06, 'epoch': 6.11}
{'loss': 0.1171, 'learning_rate': 3.870229007633588e-06, 'epoch': 6.19}
{'loss': 0.1128, 'learning_rate': 3.786259541984733e-06, 'epoch': 6.28}
{'loss': 0.1133, 'learning_rate': 3.7022900763358775e-06, 'epoch': 6.36}
{'loss': 0.1172, 'learning_rate': 3.6183206106870235e-06, 'epoch': 6.45}
{'loss': 0.1142, 'learning_rate': 3.5343511450381683e-06, 'epoch': 6.53}
{'loss': 0.1096, 'learning_rate': 3.4503816793893126e-06, 'epoch': 6.62}
{'loss': 0.1081, 'learning_rate': 3.3664122137404574e-06, 'epoch': 6.7}
{'loss': 0.111, 'learning_rate': 3.2824427480916034e-06, 'epoch': 6.79}
{'loss': 0.1129, 'learning_rate': 3.1984732824427477e-06, 'epoch': 6.87}
{'loss': 0.111, 'learning_rate': 3.114503816793893e-06, 'epoch': 6.96}
{'eval_loss': 0.12509840726852417, 'eval_runtime': 10.669, 'eval_samples_per_second': 142.281, 'eval_steps_per_second': 17.809, 'epoch': 7.0}
{'loss': 0.1083, 'learning_rate': 3.0305343511450385e-06, 'epoch': 7.04}
{'loss': 0.1085, 'learning_rate': 2.9465648854961833e-06, 'epoch': 7.12}
{'loss': 0.1119, 'learning_rate': 2.862595419847328e-06, 'epoch': 7.21}
{'loss': 0.1066, 'learning_rate': 2.778625954198474e-06, 'epoch': 7.29}
{'loss': 0.106, 'learning_rate': 2.694656488549617e-06, 'epoch': 7.38}
{'loss': 0.1081, 'learning_rate': 2.610687022900763e-06, 'epoch': 7.46}
{'loss': 0.1105, 'learning_rate': 2.526717557251908e-06, 'epoch': 7.55}
{'loss': 0.1074, 'learning_rate': 2.4427480916030527e-06, 'epoch': 7.63}
{'loss': 0.1053, 'learning_rate': 2.3587786259541983e-06, 'epoch': 7.72}
{'loss': 0.1094, 'learning_rate': 2.2748091603053435e-06, 'epoch': 7.8}
{'loss': 0.1044, 'learning_rate': 2.190839694656488e-06, 'epoch': 7.89}
{'loss': 0.1039, 'learning_rate': 2.1068702290076335e-06, 'epoch': 7.97}
{'eval_loss': 0.124347984790802, 'eval_runtime': 10.6633, 'eval_samples_per_second': 142.358, 'eval_steps_per_second': 17.818, 'epoch': 8.0}
{'loss': 0.1053, 'learning_rate': 2.0229007633587786e-06, 'epoch': 8.06}
{'loss': 0.1032, 'learning_rate': 1.9389312977099243e-06, 'epoch': 8.14}
{'loss': 0.1006, 'learning_rate': 1.8549618320610686e-06, 'epoch': 8.23}
{'loss': 0.1019, 'learning_rate': 1.770992366412214e-06, 'epoch': 8.31}
{'loss': 0.1094, 'learning_rate': 1.6870229007633592e-06, 'epoch': 8.4}
{'loss': 0.1015, 'learning_rate': 1.6030534351145033e-06, 'epoch': 8.48}
{'loss': 0.1046, 'learning_rate': 1.519083969465649e-06, 'epoch': 8.57}
{'loss': 0.1031, 'learning_rate': 1.435114503816794e-06, 'epoch': 8.65}
{'loss': 0.1035, 'learning_rate': 1.3511450381679384e-06, 'epoch': 8.74}
{'loss': 0.1027, 'learning_rate': 1.267175572519084e-06, 'epoch': 8.82}
{'loss': 0.1045, 'learning_rate': 1.1832061068702292e-06, 'epoch': 8.91}
{'loss': 0.1031, 'learning_rate': 1.0992366412213736e-06, 'epoch': 8.99}
{'eval_loss': 0.1232878789305687, 'eval_runtime': 10.6618, 'eval_samples_per_second': 142.378, 'eval_steps_per_second': 17.821, 'epoch': 9.0}
{'loss': 0.101, 'learning_rate': 1.015267175572519e-06, 'epoch': 9.08}
{'loss': 0.0992, 'learning_rate': 9.312977099236644e-07, 'epoch': 9.16}
{'loss': 0.1027, 'learning_rate': 8.473282442748087e-07, 'epoch': 9.25}
{'loss': 0.1013, 'learning_rate': 7.633587786259541e-07, 'epoch': 9.33}
{'loss': 0.1035, 'learning_rate': 6.793893129770995e-07, 'epoch': 9.41}
{'loss': 0.0997, 'learning_rate': 5.954198473282437e-07, 'epoch': 9.5}
{'loss': 0.1017, 'learning_rate': 5.114503816793891e-07, 'epoch': 9.58}
{'loss': 0.1003, 'learning_rate': 4.2748091603053453e-07, 'epoch': 9.67}
{'loss': 0.1005, 'learning_rate': 3.4351145038167993e-07, 'epoch': 9.75}
{'loss': 0.1007, 'learning_rate': 2.5954198473282416e-07, 'epoch': 9.84}
{'loss': 0.1015, 'learning_rate': 1.755725190839696e-07, 'epoch': 9.92}
{'eval_loss': 0.12321525812149048, 'eval_runtime': 10.6628, 'eval_samples_per_second': 142.364, 'eval_steps_per_second': 17.819, 'epoch': 10.0}
{'train_runtime': 2189.7565, 'train_samples_per_second': 43.041, 'train_steps_per_second': 5.384, 'train_loss': 0.1589494323406915, 'epoch': 10.0}
Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['sop.cls.weight', 'pos_head.bias', 'cls.predictions.decoder.weight', 'pos_transform.dense.bias', 'pos_transform.dense.weight', 'pos_transform.LayerNorm.weight', 'cls.predictions.transform.dense.weight', 'pos_transform.LayerNorm.bias', 'pos_head.weight', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.decoder.bias', 'sop.cls.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.bias']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'loss': 1.3138, 'learning_rate': 9.972010178117049e-06, 'epoch': 0.08}
{'loss': 0.4538, 'learning_rate': 9.944020356234097e-06, 'epoch': 0.17}
{'loss': 0.3999, 'learning_rate': 9.916030534351146e-06, 'epoch': 0.25}
{'loss': 0.3753, 'learning_rate': 9.888040712468194e-06, 'epoch': 0.34}
{'loss': 0.3448, 'learning_rate': 9.860050890585242e-06, 'epoch': 0.42}
{'loss': 0.3111, 'learning_rate': 9.83206106870229e-06, 'epoch': 0.51}
{'loss': 0.2907, 'learning_rate': 9.80407124681934e-06, 'epoch': 0.59}
{'loss': 0.2811, 'learning_rate': 9.776081424936388e-06, 'epoch': 0.68}
{'loss': 0.2583, 'learning_rate': 9.748091603053436e-06, 'epoch': 0.76}
{'loss': 0.2686, 'learning_rate': 9.720101781170484e-06, 'epoch': 0.85}
{'loss': 0.2433, 'learning_rate': 9.692111959287534e-06, 'epoch': 0.93}
{'eval_loss': 0.23537257313728333, 'eval_runtime': 10.669, 'eval_samples_per_second': 142.281, 'eval_steps_per_second': 17.809, 'epoch': 1.0}
{'loss': 0.2402, 'learning_rate': 9.664122137404582e-06, 'epoch': 1.02}
{'loss': 0.2301, 'learning_rate': 9.63613231552163e-06, 'epoch': 1.1}
{'loss': 0.218, 'learning_rate': 9.608142493638678e-06, 'epoch': 1.19}
{'loss': 0.2211, 'learning_rate': 9.580152671755725e-06, 'epoch': 1.27}
{'loss': 0.2076, 'learning_rate': 9.552162849872775e-06, 'epoch': 1.36}
{'loss': 0.2059, 'learning_rate': 9.524173027989823e-06, 'epoch': 1.44}
{'loss': 0.2083, 'learning_rate': 9.496183206106871e-06, 'epoch': 1.53}
{'loss': 0.1942, 'learning_rate': 9.468193384223919e-06, 'epoch': 1.61}
{'loss': 0.1966, 'learning_rate': 9.440203562340969e-06, 'epoch': 1.7}
{'loss': 0.1918, 'learning_rate': 9.412213740458017e-06, 'epoch': 1.78}
{'loss': 0.1879, 'learning_rate': 9.384223918575065e-06, 'epoch': 1.87}
{'loss': 0.1792, 'learning_rate': 9.356234096692113e-06, 'epoch': 1.95}
{'eval_loss': 0.1763412356376648, 'eval_runtime': 10.6574, 'eval_samples_per_second': 142.436, 'eval_steps_per_second': 17.828, 'epoch': 2.0}
{'loss': 0.1679, 'learning_rate': 9.328244274809162e-06, 'epoch': 2.04}
{'loss': 0.1754, 'learning_rate': 9.30025445292621e-06, 'epoch': 2.12}
{'loss': 0.1737, 'learning_rate': 9.272264631043258e-06, 'epoch': 2.21}
{'loss': 0.1669, 'learning_rate': 9.244274809160306e-06, 'epoch': 2.29}
{'loss': 0.1655, 'learning_rate': 9.216284987277354e-06, 'epoch': 2.37}
{'loss': 0.1686, 'learning_rate': 9.188295165394404e-06, 'epoch': 2.46}
{'loss': 0.1587, 'learning_rate': 9.160305343511452e-06, 'epoch': 2.54}
{'loss': 0.1583, 'learning_rate': 9.1323155216285e-06, 'epoch': 2.63}
{'loss': 0.1539, 'learning_rate': 9.104325699745548e-06, 'epoch': 2.71}
{'loss': 0.152, 'learning_rate': 9.076335877862596e-06, 'epoch': 2.8}
{'loss': 0.1534, 'learning_rate': 9.048346055979645e-06, 'epoch': 2.88}
{'loss': 0.1504, 'learning_rate': 9.020356234096693e-06, 'epoch': 2.97}
{'eval_loss': 0.15177921950817108, 'eval_runtime': 10.6628, 'eval_samples_per_second': 142.364, 'eval_steps_per_second': 17.819, 'epoch': 3.0}
{'loss': 0.1446, 'learning_rate': 8.992366412213741e-06, 'epoch': 3.05}
{'loss': 0.1451, 'learning_rate': 8.96437659033079e-06, 'epoch': 3.14}
{'loss': 0.1416, 'learning_rate': 8.936386768447839e-06, 'epoch': 3.22}
{'loss': 0.1407, 'learning_rate': 8.908396946564887e-06, 'epoch': 3.31}
{'loss': 0.1432, 'learning_rate': 8.880407124681935e-06, 'epoch': 3.39}
{'loss': 0.1351, 'learning_rate': 8.852417302798983e-06, 'epoch': 3.48}
{'loss': 0.1408, 'learning_rate': 8.824427480916033e-06, 'epoch': 3.56}
{'loss': 0.1327, 'learning_rate': 8.79643765903308e-06, 'epoch': 3.65}
{'loss': 0.1349, 'learning_rate': 8.768447837150129e-06, 'epoch': 3.73}
{'loss': 0.1367, 'learning_rate': 8.740458015267176e-06, 'epoch': 3.82}
{'loss': 0.1343, 'learning_rate': 8.712468193384224e-06, 'epoch': 3.9}
{'loss': 0.1339, 'learning_rate': 8.684478371501274e-06, 'epoch': 3.99}
{'eval_loss': 0.1425645351409912, 'eval_runtime': 10.6608, 'eval_samples_per_second': 142.391, 'eval_steps_per_second': 17.822, 'epoch': 4.0}
{'loss': 0.1314, 'learning_rate': 8.656488549618322e-06, 'epoch': 4.07}
{'loss': 0.1314, 'learning_rate': 8.62849872773537e-06, 'epoch': 4.16}
{'loss': 0.1248, 'learning_rate': 8.600508905852418e-06, 'epoch': 4.24}
{'loss': 0.1235, 'learning_rate': 8.572519083969466e-06, 'epoch': 4.33}
{'loss': 0.1161, 'learning_rate': 8.544529262086516e-06, 'epoch': 4.41}
{'loss': 0.1187, 'learning_rate': 8.516539440203564e-06, 'epoch': 4.5}
